member_id,age_band,region,plan_type,join_date,digital_affinity_score,device_type,baseline_propensity,treatment_eligible,impressions_post8w,reward_adopted,spotify_user_latent,adopt_week_id
309,55-64,Limpopo,Classic,2023-07-03,28,Wearable,-1.174,1,13,0,1,
310,18-24,Eastern Cape,Essential,2021-07-05,26,Wearable,0.146,0,3,0,1,
311,25-34,Free State,Classic,2020-09-30,72,Mixed,0.226,0,15,0,0,
312,35-44,Eastern Cape,Classic,2023-12-27,85,Wearable,0.75,1,24,0,0,
313,65+,Gauteng,Classic,2025-11-03,78,Wearable,-1.39,1,7,0,1,
314,55-64,Eastern Cape,Executive,2022-07-08,60,Phone,-0.247,1,14,1,1,25.0
315,18-24,KwaZulu-Natal,Classic,2022-09-18,49,Phone,-0.161,1,9,0,1,
316,55-64,Mpumalanga,Plus,2025-12-18,22,Mixed,-0.565,0,7,0,0,
317,25-34,Gauteng,Plus,2025-12-10,46,Wearable,-0.63,1,8,1,1,26.0
318,45-54,North West,Essential,2021-05-26,64,Phone,-0.661,1,0,0,1,
319,25-34,Western Cape,Essential,2024-09-26,69,Wearable,0.012,1,36,0,1,
320,55-64,KwaZulu-Natal,Classic,2020-04-17,27,Mixed,1.005,1,11,0,1,
321,55-64,Gauteng,Classic,2020-10-11,28,Wearable,-1.777,1,0,0,1,
322,55-64,Mpumalanga,Essential,2024-05-19,64,Mixed,-0.456,0,9,0,1,
323,45-54,Limpopo,Classic,2025-05-14,23,Wearable,-0.119,0,10,0,0,
324,35-44,Gauteng,Essential,2022-12-07,75,Mixed,1.037,1,0,0,0,
325,55-64,Eastern Cape,Classic,2021-03-30,95,Mixed,1.112,0,2,0,0,
326,35-44,Eastern Cape,Essential,2024-12-16,56,Mixed,-0.014,1,12,0,1,
327,25-34,Eastern Cape,Classic,2020-11-10,62,Wearable,1.609,1,8,0,1,
328,25-34,North West,Plus,2022-12-06,46,Mixed,-0.336,0,15,0,1,
329,25-34,Gauteng,Essential,2024-09-22,63,Wearable,-0.331,1,34,1,0,26.0
330,25-34,Northern Cape,Classic,2024-11-25,40,Phone,1.137,0,10,0,1,
331,25-34,Gauteng,Executive,2024-06-05,33,Mixed,1.314,1,26,0,1,
332,55-64,KwaZulu-Natal,Plus,2024-03-31,54,GymScanner,-1.074,0,16,0,1,
333,35-44,Northern Cape,Executive,2023-09-18,23,Mixed,0.49,1,0,0,1,
334,25-34,Western Cape,Classic,2024-01-05,71,GymScanner,-0.97,1,19,0,0,
335,45-54,Western Cape,Plus,2020-11-07,34,Phone,-1.554,1,9,0,0,
336,55-64,Gauteng,Essential,2020-04-07,76,GymScanner,1.028,0,16,0,1,
337,55-64,KwaZulu-Natal,Essential,2023-08-16,77,Wearable,-0.452,0,15,0,1,
338,35-44,Gauteng,Classic,2023-08-29,25,Wearable,0.484,0,0,0,1,
339,35-44,Gauteng,Classic,2020-07-05,68,Mixed,-0.269,1,3,0,1,
340,35-44,Limpopo,Classic,2021-09-06,45,Phone,0.962,0,0,0,1,
341,45-54,KwaZulu-Natal,Executive,2025-02-08,52,Phone,-0.384,0,34,0,1,
342,65+,Gauteng,Essential,2025-05-25,48,Wearable,0.2,1,8,1,1,25.0
343,55-64,Eastern Cape,Executive,2025-05-10,51,Mixed,1.06,1,0,0,0,
344,18-24,Mpumalanga,Classic,2024-07-31,70,Phone,1.195,1,12,1,0,25.0
345,35-44,KwaZulu-Natal,Essential,2023-03-12,35,Mixed,-1.203,1,13,1,0,26.0
346,25-34,KwaZulu-Natal,Essential,2021-12-24,60,Wearable,-1.608,1,14,1,1,25.0
347,55-64,Gauteng,Plus,2021-01-11,50,Wearable,-0.591,0,0,0,1,
348,18-24,KwaZulu-Natal,Essential,2021-10-29,63,Wearable,0.199,1,12,1,1,25.0
349,25-34,Western Cape,Plus,2025-03-04,16,Wearable,-1.232,1,5,0,1,
350,35-44,Mpumalanga,Essential,2022-07-04,63,GymScanner,-0.346,1,9,0,1,
351,55-64,Gauteng,Essential,2020-06-18,67,Mixed,-0.048,1,6,0,0,
352,35-44,Limpopo,Executive,2021-04-22,27,Phone,-1.751,1,11,1,0,26.0
353,25-34,Gauteng,Plus,2021-02-15,57,Mixed,0.987,1,1,0,1,
354,45-54,Western Cape,Essential,2024-07-12,55,Mixed,0.533,1,8,0,1,
355,65+,Eastern Cape,Essential,2025-10-14,49,Wearable,-0.344,1,8,0,0,
356,18-24,Gauteng,Essential,2020-07-20,48,Phone,-0.294,0,33,0,1,
357,45-54,Gauteng,Essential,2024-02-26,42,Wearable,-0.558,0,5,0,1,
358,45-54,North West,Classic,2025-03-01,34,Phone,-0.338,1,0,1,1,26.0
359,35-44,Free State,Essential,2024-01-16,13,Wearable,-1.086,1,4,0,0,
360,45-54,North West,Classic,2022-04-17,27,Mixed,0.665,0,7,0,0,
361,25-34,Western Cape,Executive,2022-03-26,47,Mixed,1.393,0,1,0,0,
362,35-44,Free State,Classic,2024-07-06,49,Phone,0.9,1,9,0,1,
363,18-24,Western Cape,Classic,2025-04-06,41,Mixed,-1.613,1,0,0,0,
364,25-34,Gauteng,Classic,2021-06-14,62,Phone,1.157,1,13,1,1,26.0
365,35-44,Gauteng,Essential,2025-10-27,42,Wearable,-0.004,1,9,0,1,
366,18-24,Gauteng,Classic,2025-02-15,36,Wearable,-0.336,0,0,0,0,
367,55-64,Gauteng,Classic,2024-09-09,11,Phone,0.457,1,0,0,1,
368,45-54,Western Cape,Classic,2024-03-25,34,Wearable,-1.514,1,8,0,0,
369,25-34,Northern Cape,Classic,2020-02-21,74,Mixed,0.69,1,9,1,0,25.0
370,35-44,Eastern Cape,Essential,2021-03-13,55,Mixed,1.058,0,0,0,0,
371,55-64,Eastern Cape,Plus,2021-11-03,58,Phone,0.027,0,9,0,1,
372,35-44,KwaZulu-Natal,Essential,2023-04-13,78,Phone,-0.391,0,20,0,1,
373,45-54,Eastern Cape,Classic,2023-10-02,57,GymScanner,0.989,0,5,0,0,
374,55-64,KwaZulu-Natal,Classic,2023-09-15,45,Wearable,-1.443,1,0,0,0,
375,65+,Eastern Cape,Essential,2021-08-30,92,Wearable,-1.435,0,7,0,0,
376,35-44,Western Cape,Essential,2025-08-15,73,Wearable,-0.298,1,16,0,0,
377,65+,Free State,Executive,2020-10-26,60,Wearable,-0.292,1,0,0,0,
378,35-44,Gauteng,Plus,2023-02-10,26,Wearable,2.893,1,11,0,0,
379,45-54,Gauteng,Plus,2023-05-08,50,GymScanner,-1.035,1,22,1,0,26.0
380,45-54,Western Cape,Classic,2022-11-23,70,Mixed,-0.907,0,10,0,0,
381,35-44,Western Cape,Classic,2022-05-12,90,Phone,1.481,1,10,0,1,
382,55-64,Mpumalanga,Essential,2022-01-05,100,Phone,-1.384,0,20,0,0,
383,35-44,Free State,Classic,2023-01-23,14,Wearable,-0.62,1,6,1,0,25.0
384,45-54,Free State,Executive,2025-03-27,47,Wearable,0.736,1,11,1,1,25.0
385,55-64,Eastern Cape,Classic,2025-06-03,22,Wearable,-1.605,0,1,0,0,
386,18-24,KwaZulu-Natal,Classic,2024-02-01,44,Wearable,-0.931,1,0,1,1,25.0
387,55-64,Limpopo,Essential,2025-12-20,57,Wearable,-0.836,1,11,0,1,
388,35-44,KwaZulu-Natal,Essential,2023-12-28,71,Phone,0.222,1,5,0,1,
389,45-54,Gauteng,Essential,2022-08-29,85,Phone,-0.823,1,8,1,1,25.0
390,35-44,North West,Plus,2023-06-11,52,Wearable,-0.886,0,13,0,0,
391,18-24,Mpumalanga,Executive,2025-09-28,46,Phone,-0.698,0,15,0,1,
392,45-54,North West,Essential,2023-01-04,72,Phone,-0.318,0,16,0,0,
393,25-34,Eastern Cape,Essential,2023-01-17,82,Wearable,3.0,0,4,0,1,
394,25-34,KwaZulu-Natal,Classic,2023-05-15,58,Phone,0.994,1,3,0,1,
395,55-64,Eastern Cape,Essential,2024-03-19,100,Mixed,-0.146,0,3,0,1,
396,55-64,North West,Classic,2024-05-27,46,Mixed,0.422,0,18,0,1,
397,45-54,Western Cape,Plus,2024-02-19,33,Mixed,-1.929,1,10,0,0,
398,25-34,Western Cape,Classic,2023-01-09,41,Wearable,0.642,1,0,1,1,26.0
399,18-24,Limpopo,Essential,2022-07-18,40,Phone,0.084,0,2,0,1,
400,45-54,Gauteng,Classic,2020-12-08,53,Mixed,-0.693,1,0,0,0,
401,45-54,KwaZulu-Natal,Classic,2021-09-05,40,Mixed,-0.284,1,10,0,0,
402,25-34,KwaZulu-Natal,Essential,2024-11-08,30,Wearable,0.859,1,7,0,0,
403,45-54,Gauteng,Essential,2024-04-29,34,Wearable,-0.463,1,0,0,1,
404,25-34,Gauteng,Essential,2025-08-13,52,Wearable,1.889,1,2,1,1,26.0
405,45-54,Gauteng,Plus,2022-09-13,13,Wearable,-0.314,0,0,0,0,
406,65+,Gauteng,Essential,2022-07-27,65,Phone,-0.624,1,5,0,0,
407,35-44,KwaZulu-Natal,Essential,2020-02-20,40,Phone,-0.796,1,0,0,1,
408,25-34,Free State,Classic,2021-11-16,41,Wearable,1.733,0,0,0,1,
409,35-44,KwaZulu-Natal,Plus,2022-04-26,47,GymScanner,0.387,0,12,0,0,
410,25-34,Western Cape,Classic,2020-08-20,81,Wearable,-0.074,1,26,0,1,
411,25-34,Mpumalanga,Essential,2025-01-06,55,Wearable,-1.183,0,0,0,0,
412,35-44,North West,Classic,2023-02-10,47,Mixed,-0.624,1,13,0,1,
413,35-44,KwaZulu-Natal,Essential,2024-07-21,53,Mixed,-1.873,0,4,0,0,
414,25-34,Western Cape,Essential,2022-10-23,69,Wearable,0.06,1,13,0,1,
415,25-34,KwaZulu-Natal,Essential,2023-03-31,61,Wearable,-1.094,1,0,1,0,25.0
416,55-64,North West,Classic,2021-08-21,58,Mixed,-0.5,0,28,0,1,
417,55-64,KwaZulu-Natal,Classic,2025-12-25,54,Phone,-0.21,0,24,0,1,
418,55-64,KwaZulu-Natal,Executive,2024-01-19,48,Phone,-0.244,1,0,0,1,
419,25-34,KwaZulu-Natal,Plus,2021-01-27,36,Wearable,0.875,0,14,0,0,
420,35-44,Western Cape,Classic,2023-07-30,66,Phone,1.086,0,0,0,0,
421,35-44,KwaZulu-Natal,Executive,2023-03-30,22,Mixed,1.473,1,0,0,1,
422,45-54,Eastern Cape,Plus,2022-01-15,60,Phone,1.047,0,9,0,0,
423,35-44,Eastern Cape,Classic,2020-09-29,79,Wearable,0.766,0,14,0,0,
424,45-54,Northern Cape,Classic,2023-05-13,26,Mixed,1.4,1,0,0,0,
425,18-24,Eastern Cape,Classic,2023-04-23,54,Mixed,0.8,1,5,0,0,
426,18-24,Western Cape,Essential,2021-06-11,71,Mixed,0.613,0,17,0,1,
427,55-64,KwaZulu-Natal,Plus,2025-01-27,93,Wearable,1.706,0,16,0,0,
428,45-54,Gauteng,Classic,2025-07-27,40,Phone,-0.58,0,0,0,1,
429,35-44,Eastern Cape,Essential,2021-03-26,24,Wearable,2.267,0,6,0,0,
430,45-54,Gauteng,Essential,2022-07-30,26,Phone,-0.435,1,15,0,0,
431,25-34,Gauteng,Classic,2023-04-06,17,GymScanner,-1.387,1,18,1,1,26.0
432,55-64,Gauteng,Executive,2024-02-04,23,Phone,0.218,0,10,0,1,
433,35-44,Gauteng,Essential,2023-05-23,25,Wearable,0.484,0,11,0,0,
434,65+,Gauteng,Essential,2022-04-07,44,Mixed,-0.387,1,16,0,0,
435,25-34,Western Cape,Essential,2023-03-02,59,Phone,-0.314,0,17,0,0,
436,45-54,Eastern Cape,Executive,2024-08-29,44,Mixed,1.786,0,2,0,0,
437,25-34,Mpumalanga,Plus,2020-12-06,66,Wearable,0.184,1,0,0,1,
438,25-34,KwaZulu-Natal,Classic,2020-12-27,41,Phone,1.508,1,8,1,0,25.0
439,35-44,Gauteng,Classic,2024-05-28,28,Phone,0.142,1,8,0,0,
440,35-44,Eastern Cape,Essential,2022-09-24,93,Phone,0.745,0,10,0,0,
441,45-54,Gauteng,Classic,2023-12-25,44,Wearable,0.166,1,8,0,0,
442,18-24,Gauteng,Essential,2025-08-12,47,Phone,0.722,1,3,0,1,
443,65+,Gauteng,Executive,2023-04-20,64,Phone,-0.607,0,10,0,1,
444,18-24,Mpumalanga,Classic,2024-02-20,73,Wearable,1.493,0,5,0,1,
445,25-34,Western Cape,Classic,2021-01-25,51,Mixed,1.166,0,8,0,0,
446,18-24,Western Cape,Plus,2023-10-31,74,Mixed,1.052,1,14,0,1,
447,55-64,KwaZulu-Natal,Plus,2021-11-17,41,Wearable,0.109,0,10,0,0,
448,55-64,KwaZulu-Natal,Plus,2024-07-19,40,Wearable,0.152,0,0,0,1,
449,35-44,Free State,Classic,2021-02-12,63,Wearable,1.05,1,0,0,1,
450,45-54,Gauteng,Plus,2022-02-19,64,Mixed,0.285,0,29,0,0,
451,18-24,Mpumalanga,Classic,2020-11-08,55,Wearable,0.701,1,13,0,1,
452,55-64,Gauteng,Classic,2022-02-05,64,Wearable,1.346,0,16,0,1,
453,18-24,Gauteng,Plus,2020-05-11,56,Wearable,-0.045,1,10,1,0,25.0
454,25-34,Western Cape,Executive,2021-08-14,50,Wearable,1.873,1,4,0,0,
455,25-34,Gauteng,Executive,2020-10-25,37,Mixed,1.898,0,4,0,0,
456,25-34,KwaZulu-Natal,Classic,2021-04-18,80,Phone,1.428,1,7,0,1,
457,45-54,Mpumalanga,Essential,2024-10-05,59,Wearable,-0.972,0,0,0,1,
458,35-44,Western Cape,Classic,2020-04-02,43,Phone,-0.761,0,0,0,0,
459,65+,Free State,Classic,2025-03-31,53,Mixed,-1.899,1,6,1,1,25.0
460,25-34,KwaZulu-Natal,Essential,2024-10-03,52,Wearable,0.68,0,14,0,0,
461,35-44,Gauteng,Classic,2022-04-04,15,Mixed,-0.691,1,17,0,0,
462,35-44,Western Cape,Classic,2023-12-20,45,Wearable,1.211,1,10,0,0,
463,35-44,Gauteng,Plus,2020-11-29,75,Mixed,-0.248,0,8,0,1,
464,25-34,Gauteng,Executive,2023-03-29,80,Mixed,-0.022,1,10,0,1,
465,35-44,Gauteng,Executive,2023-09-21,56,Wearable,-0.333,0,20,0,1,
466,45-54,Gauteng,Essential,2021-04-17,41,Mixed,-0.02,0,9,0,0,
467,35-44,Western Cape,Essential,2022-01-24,29,GymScanner,-0.663,0,0,0,0,
468,25-34,Gauteng,Classic,2021-09-27,32,Mixed,1.122,0,0,0,1,
469,25-34,Mpumalanga,Classic,2025-05-12,26,GymScanner,0.394,1,14,0,0,
470,18-24,KwaZulu-Natal,Essential,2021-09-12,38,Mixed,0.077,0,13,0,1,
471,25-34,Gauteng,Plus,2025-03-01,49,Mixed,-0.051,1,10,1,1,26.0
472,35-44,Gauteng,Classic,2021-01-26,51,Wearable,-0.085,1,6,1,0,26.0
473,25-34,Gauteng,Classic,2021-04-26,0,Wearable,0.274,0,7,0,1,
474,35-44,KwaZulu-Natal,Essential,2023-07-31,63,Mixed,0.876,1,20,0,1,
475,45-54,KwaZulu-Natal,Classic,2024-10-25,67,Phone,-0.162,0,6,0,0,
476,25-34,Mpumalanga,Executive,2024-09-04,28,Wearable,-0.126,1,5,0,0,
477,65+,Eastern Cape,Classic,2023-12-10,55,Wearable,-1.068,0,0,0,0,
478,45-54,Gauteng,Classic,2022-05-16,80,Mixed,2.086,1,13,0,0,
479,35-44,Free State,Executive,2023-09-19,46,Phone,-0.037,0,23,0,0,
480,25-34,Gauteng,Classic,2020-12-05,15,Wearable,0.543,0,2,0,1,
481,45-54,North West,Plus,2020-08-23,36,Phone,0.071,0,0,0,0,
482,45-54,Eastern Cape,Classic,2020-08-20,38,Phone,0.128,0,11,0,1,
483,25-34,Eastern Cape,Plus,2025-11-13,26,Wearable,1.295,0,10,0,1,
484,55-64,Gauteng,Classic,2020-06-01,16,Phone,0.056,1,0,0,0,
485,55-64,Gauteng,Essential,2024-06-25,65,Mixed,-0.284,1,11,0,0,
486,25-34,KwaZulu-Natal,Classic,2023-10-14,21,GymScanner,1.958,0,15,0,0,
487,25-34,Gauteng,Plus,2023-10-06,3,GymScanner,0.109,1,9,0,0,
488,35-44,Northern Cape,Classic,2023-10-31,46,Wearable,0.446,0,0,0,0,
489,25-34,Limpopo,Essential,2021-10-04,60,Mixed,1.361,0,11,0,1,
490,18-24,Free State,Essential,2025-07-27,65,Wearable,-1.743,0,9,0,1,
491,35-44,KwaZulu-Natal,Classic,2023-11-04,22,Wearable,1.271,0,0,0,0,
492,35-44,KwaZulu-Natal,Plus,2023-02-03,46,GymScanner,1.205,0,10,0,0,
493,25-34,Mpumalanga,Executive,2025-02-25,47,Wearable,-0.138,0,8,0,0,
494,55-64,KwaZulu-Natal,Classic,2022-06-29,65,Wearable,0.546,0,8,0,1,
495,45-54,Western Cape,Essential,2024-12-18,54,Mixed,-2.476,0,12,0,0,
496,25-34,Western Cape,Essential,2024-06-27,27,GymScanner,1.748,0,0,0,1,
497,65+,KwaZulu-Natal,Classic,2025-10-22,56,Wearable,1.461,1,2,0,1,
498,25-34,Eastern Cape,Executive,2025-08-19,62,Wearable,-0.854,0,0,0,0,
499,25-34,Eastern Cape,Essential,2023-09-16,50,Wearable,-1.17,1,7,0,0,
500,55-64,Gauteng,Plus,2020-12-23,30,Mixed,0.501,1,3,0,1,
501,35-44,Eastern Cape,Essential,2022-08-29,64,Mixed,0.46,1,4,0,1,
502,45-54,Western Cape,Classic,2024-02-02,90,Phone,-0.84,1,6,0,0,
503,25-34,Northern Cape,Essential,2023-05-08,41,Wearable,1.404,1,14,1,0,25.0
504,65+,Free State,Classic,2021-10-05,73,Mixed,-0.236,1,0,1,0,26.0
505,35-44,Limpopo,Executive,2022-06-16,58,Phone,0.793,1,7,0,1,
506,45-54,Gauteng,Essential,2024-05-23,28,Phone,-0.222,0,0,0,0,
507,25-34,Limpopo,Essential,2024-05-30,71,Phone,-0.471,1,0,1,1,26.0
508,55-64,North West,Executive,2023-08-12,46,Mixed,-0.981,1,14,1,1,25.0
509,35-44,Gauteng,Classic,2024-07-05,37,Mixed,-0.436,0,20,0,0,
510,18-24,Eastern Cape,Essential,2020-02-10,44,Phone,-0.891,0,19,0,1,
511,55-64,KwaZulu-Natal,Essential,2024-08-13,29,Mixed,-1.414,0,0,0,1,
512,35-44,KwaZulu-Natal,Essential,2024-02-06,39,Phone,0.531,0,5,0,0,
513,35-44,Free State,Essential,2024-12-07,67,Phone,1.485,0,6,0,0,
514,35-44,KwaZulu-Natal,Classic,2021-10-04,41,Wearable,-0.682,1,22,0,0,
515,35-44,Gauteng,Classic,2023-11-18,46,Wearable,-0.812,1,11,1,0,26.0
516,35-44,Gauteng,Essential,2022-05-16,26,GymScanner,-1.067,1,19,0,0,
517,25-34,Eastern Cape,Plus,2023-06-10,83,Wearable,1.155,0,12,0,1,
518,25-34,Mpumalanga,Essential,2020-03-26,61,Mixed,0.386,0,14,0,1,
519,45-54,Western Cape,Essential,2020-07-25,6,Phone,-1.114,1,0,0,1,
520,45-54,Gauteng,Essential,2023-06-15,65,Mixed,0.709,1,20,0,0,
521,25-34,North West,Essential,2024-10-04,23,Mixed,-1.155,0,4,0,0,
522,35-44,North West,Classic,2023-10-20,43,Wearable,1.179,0,11,0,1,
523,35-44,Gauteng,Classic,2026-01-04,68,Wearable,-0.796,1,24,0,1,
524,35-44,Western Cape,Plus,2023-07-28,62,Wearable,0.886,1,7,0,1,
525,45-54,Western Cape,Classic,2024-01-06,74,Wearable,0.782,0,13,0,0,
526,55-64,Gauteng,Plus,2023-02-03,51,Wearable,1.425,1,8,0,0,
527,25-34,Gauteng,Essential,2024-06-20,81,Wearable,-1.728,0,6,0,0,
528,35-44,North West,Essential,2024-10-17,82,Mixed,1.169,1,4,1,0,26.0
529,25-34,KwaZulu-Natal,Plus,2021-03-21,72,Wearable,1.105,0,18,0,1,
530,35-44,North West,Classic,2024-02-01,35,Wearable,-0.877,0,12,0,0,
531,55-64,Eastern Cape,Essential,2025-07-02,91,Wearable,-1.16,1,0,0,1,
532,45-54,Mpumalanga,Essential,2021-05-24,61,Mixed,-0.276,0,3,0,1,
533,18-24,Mpumalanga,Classic,2022-02-26,48,Phone,-0.919,0,12,0,1,
534,18-24,Free State,Executive,2020-08-16,82,Phone,1.867,0,24,0,1,
535,25-34,Mpumalanga,Plus,2021-09-07,52,Mixed,0.799,0,6,0,0,
536,35-44,Limpopo,Plus,2021-09-26,27,Wearable,-0.117,0,0,0,1,
537,25-34,Gauteng,Classic,2025-01-02,21,Mixed,0.986,1,5,0,0,
538,45-54,Eastern Cape,Essential,2024-12-10,50,Mixed,0.937,0,16,0,1,
539,45-54,Eastern Cape,Executive,2024-08-16,21,Wearable,0.002,0,10,0,0,
540,35-44,Eastern Cape,Plus,2025-09-13,83,Mixed,-0.389,0,16,0,0,
541,55-64,Mpumalanga,Executive,2021-12-31,64,Phone,-0.165,0,20,0,0,
542,25-34,Gauteng,Plus,2022-04-16,52,Mixed,1.317,0,26,0,0,
543,35-44,KwaZulu-Natal,Essential,2023-05-25,78,Mixed,0.793,1,8,0,1,
544,45-54,Mpumalanga,Executive,2024-05-29,56,Phone,-0.01,0,0,0,1,
545,25-34,Eastern Cape,Classic,2025-09-26,90,Phone,-1.195,1,24,0,1,
546,25-34,Limpopo,Essential,2023-09-05,61,Mixed,-0.559,1,14,1,0,26.0
547,25-34,Eastern Cape,Executive,2022-10-23,22,Wearable,0.021,1,7,0,1,
548,25-34,KwaZulu-Natal,Executive,2021-12-19,78,Phone,0.666,0,26,0,0,
549,35-44,Gauteng,Classic,2020-02-16,91,Wearable,-1.453,1,15,1,1,26.0
550,25-34,Eastern Cape,Plus,2022-10-25,51,Phone,-0.105,0,8,0,0,
551,45-54,Gauteng,Classic,2025-03-18,26,Wearable,-1.453,0,2,0,1,
552,25-34,Gauteng,Essential,2020-03-17,66,Wearable,-1.14,0,9,0,0,
553,45-54,Northern Cape,Classic,2020-07-26,24,Wearable,-0.118,1,13,0,1,
554,25-34,Gauteng,Executive,2025-09-18,45,Phone,0.106,0,0,0,0,
555,55-64,Northern Cape,Classic,2025-03-01,39,Wearable,-0.185,1,7,0,0,
556,25-34,Gauteng,Plus,2021-07-19,47,Wearable,-0.125,0,11,0,1,
557,18-24,North West,Essential,2024-06-08,58,Mixed,0.605,1,7,0,1,
558,25-34,KwaZulu-Natal,Classic,2020-03-17,40,Phone,-1.729,1,16,0,1,
559,35-44,Gauteng,Essential,2025-03-06,47,Mixed,-0.921,1,7,0,0,
560,18-24,Mpumalanga,Plus,2021-06-15,75,Phone,0.231,0,8,0,0,
561,55-64,Gauteng,Plus,2025-12-22,54,Phone,-0.437,1,1,0,1,
562,45-54,Western Cape,Classic,2022-01-15,40,Phone,-1.442,0,9,0,0,
563,45-54,Gauteng,Classic,2021-12-07,19,GymScanner,0.451,0,8,0,0,
564,35-44,Gauteng,Essential,2025-02-26,63,Phone,0.892,1,22,0,0,
565,45-54,KwaZulu-Natal,Essential,2025-05-10,2,Mixed,-0.191,0,7,0,1,
566,45-54,KwaZulu-Natal,Classic,2025-05-17,46,Mixed,-0.174,1,8,0,1,
567,45-54,Gauteng,Classic,2024-06-14,90,GymScanner,1.119,0,13,0,0,
568,55-64,Gauteng,Classic,2024-07-05,21,Mixed,-0.453,1,0,0,1,
569,25-34,Gauteng,Executive,2021-07-10,50,Phone,1.467,1,10,0,1,
570,45-54,KwaZulu-Natal,Classic,2024-11-14,39,Wearable,0.097,0,9,0,0,
571,18-24,North West,Essential,2021-06-24,32,Wearable,-0.967,1,10,0,1,
572,25-34,KwaZulu-Natal,Executive,2025-04-23,47,Phone,0.784,0,8,0,1,
573,45-54,Western Cape,Classic,2023-07-18,75,Mixed,0.498,0,9,0,0,
574,35-44,Free State,Plus,2024-04-21,40,Phone,0.038,0,8,0,0,
575,65+,Western Cape,Executive,2025-01-19,76,Mixed,1.47,0,15,0,0,
576,35-44,Gauteng,Classic,2022-08-07,45,Mixed,1.175,0,13,0,0,
577,25-34,Mpumalanga,Essential,2025-10-27,52,Phone,-0.458,0,10,0,0,
578,18-24,KwaZulu-Natal,Plus,2021-11-24,74,Wearable,0.235,0,29,0,0,
579,35-44,Gauteng,Plus,2024-07-23,55,Phone,0.375,0,6,0,0,
580,18-24,Gauteng,Classic,2022-08-25,97,Wearable,2.211,1,18,0,1,
581,55-64,KwaZulu-Natal,Classic,2022-07-30,30,Mixed,0.117,1,0,0,0,
582,45-54,KwaZulu-Natal,Classic,2023-10-25,30,Mixed,-0.996,1,16,1,1,26.0
583,65+,Gauteng,Essential,2025-03-12,3,Wearable,0.41,0,4,0,1,
584,35-44,Gauteng,Essential,2024-01-01,47,GymScanner,0.308,0,6,0,0,
585,25-34,Gauteng,Classic,2025-02-10,33,GymScanner,0.769,0,15,0,1,
586,35-44,KwaZulu-Natal,Plus,2023-04-20,27,Phone,-1.015,1,0,0,1,
587,25-34,Eastern Cape,Essential,2021-10-08,43,Phone,0.23,0,7,0,0,
588,45-54,Mpumalanga,Executive,2022-07-04,36,Wearable,-0.439,0,5,0,0,
589,25-34,Gauteng,Classic,2023-06-10,86,Mixed,0.401,1,7,0,1,
590,55-64,Gauteng,Essential,2024-04-21,38,Mixed,1.24,0,8,0,1,
591,45-54,Gauteng,Plus,2021-10-03,33,GymScanner,-0.7,0,5,0,1,
592,65+,North West,Executive,2022-09-11,82,Wearable,0.659,0,10,0,0,
593,25-34,Gauteng,Executive,2025-02-20,57,Wearable,0.299,1,25,0,1,
594,45-54,Gauteng,Classic,2023-10-27,20,Wearable,-0.464,1,16,0,0,
595,35-44,North West,Essential,2020-08-15,28,Phone,0.221,1,0,0,0,
596,25-34,Gauteng,Essential,2022-03-15,28,Mixed,-1.138,0,1,0,0,
597,35-44,Mpumalanga,Essential,2025-05-31,38,Phone,-0.576,1,1,0,0,
598,35-44,Mpumalanga,Essential,2022-03-17,32,Phone,-0.067,1,8,0,0,
599,25-34,Gauteng,Essential,2020-08-12,62,Mixed,-1.122,0,27,0,1,
600,55-64,North West,Plus,2024-11-11,46,Phone,0.841,0,14,0,0,
601,55-64,Western Cape,Essential,2021-11-11,50,Wearable,-0.038,1,12,0,0,
602,55-64,KwaZulu-Natal,Essential,2025-02-02,45,GymScanner,0.506,1,20,0,0,
603,25-34,Mpumalanga,Essential,2020-10-29,58,Phone,0.632,0,11,0,1,
604,45-54,Western Cape,Essential,2025-02-12,40,Phone,-0.306,1,3,0,0,
605,65+,Western Cape,Essential,2023-02-23,56,Wearable,1.491,0,15,0,1,
606,35-44,Eastern Cape,Classic,2020-10-31,96,GymScanner,0.738,0,32,0,1,
607,25-34,Gauteng,Essential,2020-08-19,39,Phone,-0.761,1,16,0,1,
608,25-34,Western Cape,Executive,2024-12-19,44,Mixed,0.307,0,6,0,0,
609,25-34,Free State,Classic,2022-01-03,54,Mixed,0.942,1,8,0,0,
610,55-64,Gauteng,Plus,2020-09-21,30,Mixed,-2.078,1,2,0,0,
611,25-34,Western Cape,Essential,2025-01-11,33,Phone,0.995,1,1,0,1,
612,25-34,KwaZulu-Natal,Essential,2023-07-03,59,Wearable,0.543,0,0,0,0,
613,65+,Mpumalanga,Plus,2024-10-30,53,Phone,0.929,0,13,0,0,
614,25-34,Gauteng,Classic,2020-08-31,36,Phone,0.939,0,1,0,1,
615,25-34,Eastern Cape,Essential,2023-11-04,29,Mixed,0.718,1,2,0,1,
616,55-64,Eastern Cape,Plus,2020-05-22,27,GymScanner,0.038,0,5,0,1,
617,35-44,Northern Cape,Executive,2021-08-02,47,Wearable,1.404,0,4,0,0,
618,55-64,Gauteng,Plus,2023-02-16,77,Wearable,-0.458,1,25,0,0,
619,55-64,Gauteng,Classic,2023-04-22,70,Wearable,-1.7,0,7,0,0,
620,45-54,Eastern Cape,Executive,2021-06-09,21,Mixed,0.709,0,11,0,0,
